name	acquisition.price_amount	image.available_sizes[1]	image.available_sizes[1][1]	_id
"Sunbelt Software"	null	 [ [ 250, 58 ], "assets/images/resized/0009/3232/93232v1-max-250x250.png" ]	 "assets/images/resized/0009/3232/93232v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529b51e" }
"fizy"		 [ [ 250, 80 ], "assets/images/resized/0003/9548/39548v1-max-250x250.png" ]	 "assets/images/resized/0003/9548/39548v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529b51f" }
"Hip Media"				{ "$oid" : "52cdef7e4bab8bd67529b520" }
"Media2o Productions (M2O)"				{ "$oid" : "52cdef7e4bab8bd67529b521" }
"Paymate"		 [ [ 244, 88 ], "assets/images/resized/0003/9560/39560v1-max-250x250.jpg" ]	 "assets/images/resized/0003/9560/39560v1-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529b522" }
"Stubdepot"		 [ [ 235, 48 ], "assets/images/resized/0003/9561/39561v3-max-250x250.png" ]	 "assets/images/resized/0003/9561/39561v3-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529b523" }
"Maga Design Group"		 [ [ 250, 100 ], "assets/images/resized/0003/9689/39689v1-max-250x250.jpg" ]	 "assets/images/resized/0003/9689/39689v1-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529b524" }
"SEO Sapien"		 [ [ 250, 250 ], "assets/images/resized/0003/9573/39573v2-max-250x250.png" ]	 "assets/images/resized/0003/9573/39573v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529b525" }
"talkmarket"				{ "$oid" : "52cdef7e4bab8bd67529b526" }
"IntheGlo"		 [ [ 247, 106 ], "assets/images/resized/0003/9581/39581v2-max-250x250.jpg" ]	 "assets/images/resized/0003/9581/39581v2-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529b527" }
"Solarenergy-solarpower"		 [ [ 250, 126 ], "assets/images/resized/0003/9591/39591v2-max-250x250.jpg" ]	 "assets/images/resized/0003/9591/39591v2-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529b528" }
"LogoBopper LLC"		 [ [ 250, 71 ], "assets/images/resized/0003/9593/39593v2-max-250x250.jpg" ]	 "assets/images/resized/0003/9593/39593v2-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529b529" }
"Sapplica"		 [ [ 121, 40 ], "assets/images/resized/0003/9595/39595v2-max-250x250.png" ]	 "assets/images/resized/0003/9595/39595v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529b52a" }
"Ashe Media Holdings"				{ "$oid" : "52cdef7e4bab8bd67529b52b" }
"fReado"				{ "$oid" : "52cdef7e4bab8bd67529b52c" }
"internSHARE"		 [ [ 200, 50 ], "assets/images/resized/0003/9598/39598v1-max-250x250.jpg" ]	 "assets/images/resized/0003/9598/39598v1-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529b52d" }
"Z2Live"		 [ [ 250, 116 ], "assets/images/resized/0005/6253/56253v1-max-250x250.jpg" ]	 "assets/images/resized/0005/6253/56253v1-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529b52e" }
"ZillionTV"		 [ [ 159, 84 ], "assets/images/resized/0003/9601/39601v1-max-250x250.jpg" ]	 "assets/images/resized/0003/9601/39601v1-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529b52f" }
"KCI Medical"				{ "$oid" : "52cdef7e4bab8bd67529b530" }
"SwapBeats"		 [ [ 250, 174 ], "assets/images/resized/0003/9799/39799v2-max-250x250.jpg" ]	 "assets/images/resized/0003/9799/39799v2-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529b531" }
"CIBER"		 [ [ 134, 48 ], "assets/images/resized/0012/3342/123342v1-max-250x250.jpg" ]	 "assets/images/resized/0012/3342/123342v1-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529b532" }
"Common Need"		 [ [ 250, 37 ], "assets/images/resized/0010/4312/104312v2-max-250x250.png" ]	 "assets/images/resized/0010/4312/104312v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529b533" }
"TechSoup Global"		 [ [ 222, 34 ], "assets/images/resized/0006/6302/66302v1-max-250x250.png" ]	 "assets/images/resized/0006/6302/66302v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529b534" }
"Synacor"		 [ [ 250, 47 ], "assets/images/resized/0006/3325/63325v2-max-250x250.png" ]	 "assets/images/resized/0006/3325/63325v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529b535" }
"Premier Retail Networks"				{ "$oid" : "52cdef7e4bab8bd67529b536" }
"MarkMonitor"	null	 [ [ 241, 56 ], "assets/images/resized/0008/2026/82026v1-max-250x250.jpg" ]	 "assets/images/resized/0008/2026/82026v1-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529b537" }
"Cucumber Labs"				{ "$oid" : "52cdef7e4bab8bd67529b538" }
"Validize"		 [ [ 250, 83 ], "assets/images/resized/0003/9631/39631v2-max-250x250.jpg" ]	 "assets/images/resized/0003/9631/39631v2-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529b539" }
"Planetactive"				{ "$oid" : "52cdef7e4bab8bd67529b53a" }
"hovr"				{ "$oid" : "52cdef7e4bab8bd67529b53b" }
"Zelos Group"				{ "$oid" : "52cdef7e4bab8bd67529b53c" }
"TraceBuzz"		 [ [ 250, 23 ], "assets/images/resized/0006/6968/66968v1-max-250x250.png" ]	 "assets/images/resized/0006/6968/66968v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529b53d" }
"Dandy"				{ "$oid" : "52cdef7e4bab8bd67529b53e" }
"eCampusRecruiter"				{ "$oid" : "52cdef7e4bab8bd67529b53f" }
"Capital One"		 [ [ 100, 34 ], "assets/images/resized/0006/5163/65163v1-max-250x250.png" ]	 "assets/images/resized/0006/5163/65163v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529b540" }
"InfoCommerce Group"		 [ [ 100, 45 ], "assets/images/resized/0003/9640/39640v2-max-250x250.png" ]	 "assets/images/resized/0003/9640/39640v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529b541" }
"Mallorca-Immobilien-Center"				{ "$oid" : "52cdef7e4bab8bd67529b542" }
"Gate 53|10 Technologies"		 [ [ 196, 46 ], "assets/images/resized/0003/9719/39719v2-max-250x250.png" ]	 "assets/images/resized/0003/9719/39719v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529b543" }
"Yazzem"		 [ [ 160, 61 ], "assets/images/resized/0004/7021/47021v5-max-250x250.png" ]	 "assets/images/resized/0004/7021/47021v5-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529b544" }
